,tweet id, tweet, label,tweet_cleaned
3350,'262871336089686016',@dol4rob Ohhhh Yeaaa.. and then we can have #Thunderbuddies .. I got my pick!,off-topic,<user> oh <elong> yea <elong> . <repeat> and then we can have <hashtag> thunderbuddies . <repeat> i got my pick !
3351,'262431953435910144',I just wanna slay,off-topic,i just wan na slay
3352,'262400191431327745',You can't have the best of both worlds!!,off-topic,you ca n't have the best of both worlds ! <repeat>
3353,'263408083198427136',"@Spencealot @breakthrough513 you are bad and part of the problem, then. (Says no reasonable person, ever.)",off-topic,"<user> <user> you are bad and part of the problem , then . -LRB- says no reasonable person , ever . -RRB-"
3354,'262957039146385408',#hipsters need their craft #frenchpress coffee. #Sandy #Frankenstorm 35-45mph wind gusts at time o @ Variety http://t.co/VWwNjTOv,on-topic,<hashtag> hipsters need their craft <hashtag> frenchpress coffee . <hashtag> sandy <hashtag> frankenstorm <number> <number> mph wind gusts at time o @ variety <url>
3355,'262995935548817410',Props to the bike delivery guys for still doing their thang,off-topic,props to the bike delivery guys for still doing their thang
3356,'263423800320856066',LMFAO this nigga David stern said Hurricane Katrina,on-topic,lmfao <allcaps> this nigga david stern said hurricane katrina
3357,'262477458773770240',@Prodr1977  fuck me PEDRO u kno you love my pussy,off-topic,<user> fuck me pedro <allcaps> u kno you love my pussy
3358,'263015938213941248',"Times Square is dead, and I am totally feeling like Will Smith in I Am Legend only without those vampire zombie guys",off-topic,"times square is dead , and i am totally feeling like will smith in i am legend only without those vampire zombie guys"
3359,'263013797395050497',liquor store cuz I'm bored,off-topic,liquor store cuz i 'm bored
3360,'262633947744329728',I've never been so happy for a phone ca in my entire life I promise,off-topic,i 've never been so happy for a phone ca in my entire life i promise
3361,'262995816304742400',@_Reggiefor3_ lmao what some nasty ass henny?!!,off-topic,<user> lmao what some nasty ass henny ! <repeat>
3362,'263052830846382080',About to get some candy with my aunt in this weather since there is no type of food .,off-topic,about to get some candy with my aunt in this weather since there is no type of food .
3363,'263378533924081664',"I'm at 7-Eleven (Rego Park, New York) [pic]: http://t.co/9gPMRu6G",off-topic,"i 'm at <number> - eleven -LRB- rego park , new york -RRB- -LSB- pic -RSB- : <url>"
3364,'262629745877987329',@fateiswhatumake your damn right Erik...totally forgot about that -.- I miss google maps too.,off-topic,<user> your damn right erik . <repeat> totally forgot about that - . - i miss google maps too .
3365,'263013194589679618',@goldenyardy Things are ok n praying it stays that way,off-topic,<user> things are ok n praying it stays that way
3366,'263371211327803392',When will people learn that Lucas will on everything you love for ? Episode 1. Kingdom of the Crystal Skull. You were warned.,off-topic,when will people learn that lucas will on everything you love for ? episode <number> kingdom of the crystal skull . you were warned .
3367,'262950569302441984',@missjuj RT @SoozOnSports: Christie: decision to stay on the barrier islands was a bad one,on-topic,<user> rt <allcaps> <user> : christie : decision to stay on the barrier islands was a bad one
3368,'262405377407209473',So when I'm not on campus i get the phone calls tisk tisk,off-topic,so when i 'm not on campus i get the phone calls tisk tisk
3369,'263075033012899840',I don't know if this message could have been more brief and to the point. (with Mary at @frankenstorm_ny) [pic]  http://t.co/5l0fNWIm,off-topic,i do n't know if this message could have been more brief and to the point . -LRB- with mary at <user> -RRB- -LSB- pic -RSB- <url>
3370,'262694190704631808',this one goes out to all my #snowflakes @stefalane @kaylaswall @sam_francisco  @ Fairway Market http://t.co/f1fdmq5G,off-topic,this one goes out to all my <hashtag> snowflakes <user> <user> <user> @ fairway market <url>
3371,'263081932433285120',Sandy turned out the lights....  @ Chelsea http://t.co/IQ43LgxV,on-topic,sandy turned out the lights . <repeat> @ chelsea <url>
3372,'263056859320168449',Mid Hurricane roof walk @ A&amp;C Apt http://t.co/21ZDE3cs,on-topic,mid hurricane roof walk @ a & c apt <url>
3373,'262360315616960512',Dinner time (@ The Breslin Bar &amp; Dining Room w/ 5 others) http://t.co/O7tutakO,off-topic,dinner time -LRB- @ the breslin bar & dining room w / <number> others -RRB- <url>
3374,'263316172458561536',@Cminee609 word man thats all i care about its just sad how fucked up the island is,off-topic,<user> word man thats all i care about its just sad how fucked up the island is
3375,'262578898838110208',"Hopefully this is like hurricane Katrina. I'm looking to loot quick chek, shoprite, and Spencer's",on-topic,"hopefully this is like hurricane katrina . i 'm looking to loot quick chek , shoprite , and spencer 's"
3376,'262993744138219520',Kinda scared for this hurricane &gt;.&lt;,on-topic,kinda scared for this hurricane > . <
3377,'263117421576081408',They finally turn on the generatror now lessggooo,off-topic,they finally turn on the generatror now lessggo <elong>
3378,'262714655200387072',"sandy is a hurricane/ blizzard, there's tsunami warnings on west coast, and there was tornados in NYC a month ago #thedayaftertomorrow",on-topic,"sandy is a hurricane / blizzard , there 's tsunami warnings on west coast , and there was tornados in nyc <allcaps> a month ago <hashtag> thedayaftertomorrow"
3379,'263014839708954624',@justinbieber thank you justin! its insane up here in new york! wish me luck:*,off-topic,<user> thank you justin ! its insane up here in new york ! wish me luck <neutralface>
3380,'262589885909700608',Saying goodbye will never get easy,off-topic,saying goodbye will never get easy
3381,'262544416240185345',So im scared. This weather is wild already.,on-topic,so im scared . this weather is wild already .
3382,'263138111926697984',@nascarchick_3 ps: earnhardt fan i assume ;),off-topic,<user> ps : earnhardt fan i assume <smile>
3383,'262382016136364032',These fuckers went out to eat without me -.-,off-topic,these fuckers went out to eat without me - . -
3384,'262429007474212864',5th wheelin hard where's that fat bitch at?!,off-topic,<number> th wheelin hard where 's that fat bitch at ! <repeat>
3385,'262683110259425283',"I'm at Parkway Elementary School (Paramus, NJ) http://t.co/LaEeqAEq",off-topic,"i 'm at parkway elementary school -LRB- paramus , nj <allcaps> -RRB- <url>"
3386,'263300231934918657',"@holyshityouguys Christie and Cuomo have been WAYYYY better. Bloomberg was a clown leading up to this - downplaying, etc",off-topic,"<user> christie and cuomo have been way <allcaps> <elong> better . bloomberg was a clown leading up to this - downplaying , etc"
3387,'263048105174380544',off on off on off on STOP FUCKING WITH MY MIND SANDY YOU CRAZY BITCH,on-topic,off on off on off on stop <allcaps> fucking <allcaps> with <allcaps> my <allcaps> mind <allcaps> sandy <allcaps> you <allcaps> crazy <allcaps> bitch <allcaps>
3388,'262529065460854784',Gotta knock these 4 shows out but i am slightly under the weather. Only one voice can make my day better.,off-topic,got ta knock these <number> shows out but i am slightly under the weather . only one voice can make my day better .
3389,'262956586278977536',So upset she wasnt albanian..she looked the part,off-topic,so upset she wasnt albanian . <repeat> she looked the part
3390,'262972825923629057',10 Super-Hypocritical CEOs Rigging The Election For Romney  And What To Do About It http://t.co/sF8NMVFZ via @AddInfoOrg,off-topic,<number> super-hypocritical ceo <allcaps> s rigging the election for romney and what to do about it <url> via <user>
3391,'262950745316409347',How the fuckk do u have to gtg in the middle of a hurricane?,on-topic,how the fuckk do u have to gtg in the middle of a hurricane ?
3392,'263393966542684160',Burn the flames... Higher and higher... @ The D'Agger Royale Lair http://t.co/5nhL65aw,off-topic,burn the flames . <repeat> higher and higher . <repeat> @ the d'agger royale lair <url>
3393,'262719016815181824',@NinaINLA yay!!! Okay! Hurricane sandy can't stop one of your classes,on-topic,<user> yay ! <repeat> okay ! hurricane sandy ca n't stop one of your classes
3394,'262451431007715329',@mattlanger do you exist I debated this with @finn tonight,off-topic,<user> do you exist i debated this with <user> tonight
3395,'263368846067511297',Gonna go check out this aftermath #Sandy n get some more supplies,on-topic,gon na go check out this aftermath <hashtag> sandy n get some more supplies
3396,'263419582302269440',@Heaphy11893 u do it all the time,off-topic,<user> u do it all the time
3397,'262587971323179008',The want us to evacuate Staten Island,on-topic,the want us to evacuate staten island
3398,'262561311848792064',Well I guess it was a good thing I came in last night bc there would have been no way I could get back to the city if I didnt,on-topic,well i guess it was a good thing i came in last night bc there would have been no way i could get back to the city if i didnt
3399,'262680736841224193',@Tease_Me21 nah yu said some rascist shit. Not even off that.,off-topic,<user> nah yu said some rascist shit . not even off that .
3400,'262383900846870529',@MsHKarma I love you too',off-topic,<user> i love you too '
3401,'262587885805527040',I hope everyone stays safe in tthe storm .,on-topic,i hope everyone stays safe in tthe storm .
3402,'263035369187074049',now that it officially has affected me I'm going in my closer and going to bed cause this fucking blows,off-topic,now that it officially has affected me i 'm going in my closer and going to bed cause this fucking blows
3403,'263027880097890305',"One thing is watching it all from the news, and another thing is living through it and wondering what the hell is happening next. #Sandy",on-topic,"one thing is watching it all from the news , and another thing is living through it and wondering what the hell is happening next . <hashtag> sandy"
3404,'262545160297136130',Gooooood Morning New York City! (@ Z Hotel New York - Rooftop Bar/Lounge) http://t.co/qFL3URbc,off-topic,gooooood morning new york city ! -LRB- @ z hotel new york - rooftop bar / lounge -RRB- <url>
3405,'263427370504036352',Winging it with Liz and Jordan. #TuesdayTradition (@ The Habitat w/ 10 others) http://t.co/qoxeCMvs,off-topic,winging it with liz and jordan . <hashtag> tuesdaytradition -LRB- @ the habitat w / <number> others -RRB- <url>
3406,'262731830866878466',Apple Stock Fall? Assigned Customer Relations Rep VM FULL - Applecare Fail-2012 MBP: Please Help http://t.co/cLTrehIT,off-topic,apple stock fall ? assigned customer relations rep vm <allcaps> full <allcaps> - applecare fail <number> mbp <allcaps> : please help <url>
3407,'262890576951783424',NYTimes: Storm Gains Strength as It Churns North http://t.co/RrHORPNK,on-topic,nyt <allcaps> imes : storm gains strength as it churns north <url>
3408,'262921190551724032',"@kat_camps noo the storm is supposed to get realllly bad tonight, this is just like the beginning",on-topic,"<user> noo the storm is supposed to get realllly bad tonight , this is just like the beginning"
3409,'262997549496008704',@MaryACJane dont be gassing me bby;D,off-topic,<user> dont be gassing me bby <smile>
3410,'263062698504372224',@RGaits313 if your out be careful officaaaaaa Richard,off-topic,<user> if your out be careful offica <elong> richard
3411,'262389284626120704',My mom- that shirt isn't a good color on you it doesn't make you shine (wtf does that even mean?) me- Ryan makes me shine,off-topic,my mom - that shirt is n't a good color on you it does n't make you shine -LRB- wtf does that even mean ? -RRB- me - ryan makes me shine
