,tweet id, tweet, label,tweet_cleaned
914,'349577824216154113',I've always said that the #Coyotes system is favorable to any goalie that plays there which is why you should read @JonathanWillis' recent,off-topic,i 've always said that the <hashtag> coyotes system is favorable to any goalie that plays there which is why you should read <user> ' recent
916,'351202020071448576',Real men treat girls right.,off-topic,real men treat girls right .
917,'351462513973542912',"At The Works in #yeg with @jyotilamba enjoying some sun, music, and questionable art",off-topic,"at the works in <hashtag> yeg with <user> enjoying some sun , music , and questionable art"
918,'348127433213476865',Calgary flooding 6 #YYC #flooding #Calgary - Memorial Drive looking West @ Centre St Bridge http://t.co/4pqkRhpuq6,on-topic,calgary flooding <number> <hashtag> yyc <allcaps> <allcaps> <hashtag> flooding <hashtag> calgary - memorial drive looking west @ centre st bridge <url>
919,'351076156587511809',"The intruder held his ground, breathing heavily, favoring his side. Seconds passed and no one moved to attack.",off-topic,"the intruder held his ground , breathing heavily , favoring his side . seconds passed and no one moved to attack ."
920,'349466493156749312',Lets get it done (@ Goodlife Fitness) http://t.co/accz3NygMA,off-topic,lets get it done -LRB- @ goodlife fitness -RRB- <url>
922,'351773915695169538',@andersoncooper I really wonder if Det. Serino would be so casual and nonchalant with a black male in the same scenario... I highly doubt it,off-topic,<user> i really wonder if det. serino would be so casual and nonchalant with a black male in the same scenario . <repeat> i highly doubt it
923,'348187138283696128',I wish I could help all my friends right now. Just thinking I could have been in that if I didn't come back for the summer,off-topic,i wish i could help all my friends right now . just thinking i could have been in that if i did n't come back for the summer
924,'350271168701407233',"ared, ...lack of competence in keeping our access to our own shipyards open... Denjax Teppler, former Five Worlds Prim",off-topic,"ared , . <repeat> lack of competence in keeping our access to our own shipyards open . <repeat> denjax teppler , former five worlds prim"
925,'350750017339928577',Thanks YEG sarcasm gurus-my 3 acres of grass was out of control with all our recent rain.I WAS at a loss-Hiyaaaa! #MacheteSomethingYEG,off-topic,thanks yeg <allcaps> sarcasm gurus-my <number> acres of grass was out of control with all our recent rain.i was <allcaps> at a loss-hiya <elong> ! <hashtag> machetesomethingyeg <allcaps>
926,'349972018642436096',@TMONEYMARSMAN I get money tho. I sold my soul to the devil so I'm paid,off-topic,<user> i get money tho . i sold my soul to the devil so i 'm paid
927,'347938382015512576',"Truth: @CstShaw: For those inquiring about Deer Run, we have no evacuation order for your community at this time. #yycflood #yyc",on-topic,"truth : <user> : for those inquiring about deer run , we have no evacuation order for your community at this time . <hashtag> yycflood <hashtag> yyc"
928,'350317115728867329',nope its the fifth. #ffs,off-topic,nope its the fifth . <hashtag> ffs
929,'351109812806893568',David's tea opened in chinook!!!! http://t.co/yucrASSDZE,off-topic,david 's tea opened in chinook ! <repeat> <url>
930,'349013909728006145',@MaltTroll isn't this an auction?,off-topic,<user> is n't this an auction ?
931,'349945510792151040',@cityofcalgary: .@nenshi Macleod trail is fully open to traffic - they built a road in 1 day #yycroads #yycroads #yyctraffic - Amazing!!,on-topic,<user> : . <user> macleod trail is fully open to traffic - they built a road in <number> day <hashtag> yycroads <hashtag> yycroads <hashtag> yyctraffic - amazing ! <repeat>
932,'351044357194915840',@SeanKeay @RudiSchuller best performer in the Turn Over column,off-topic,<user> <user> best performer in the turn over column
933,'350286656055672832',@BookOProverbs: Doing what is right &amp; fair pleases the Lord more than an offering. -Proverbs 21:3 yes sir! I'll have to remember this!,off-topic,<user> : doing what is right & fair pleases the lord more than an offering . - proverbs <number> yes sir ! i 'll have to remember this !
934,'348717477829677056',k of surprise and de,off-topic,k of surprise and de
935,'349385025407561728',"The Chase http://t.co/JyZH4qEXEy  A rampaging T-Rex chases a tiny, much faster dinosaor at the Royal Tyrelle Museum in Drumheller, Alberta.",off-topic,"the chase <url> a rampaging t-rex chases a tiny , much faster dinosaor at the royal tyrelle museum in drumheller , alberta ."
936,'351182511365304321',@ColonelCapper haha I was torn between him and Risto for NJ but the unless you trade for a goalie I calling Fucale at 9,off-topic,<user> haha i was torn between him and risto for nj <allcaps> but the unless you trade for a goalie i calling fucale at <number>
937,'349199782599868416',"@LizGillies ... If you eat it, won't you die?",off-topic,"<user> . <repeat> if you eat it , wo n't you die ?"
938,'351455571620274179',"Well, excuse me for not having ice water in my veins! Anakin retorted. I'm not #like you, Obi-Wan. I can't snap my fin",off-topic,"well , excuse me for not having ice water in my veins ! anakin retorted . i 'm not <hashtag> like you , obi-wan . i ca n't snap my fin"
939,'348868037342007297',RCMP just released. Use caution &amp; expect delays while crossing the Trans Canada bridge at Medicine Hat. Reduced to one lane each direction.,off-topic,rcmp <allcaps> just released . use caution & expect delays while crossing the trans canada bridge at medicine hat . reduced to one lane each direction .
940,'351246068467503105',Ben just gave me an ice cream peanut butter and chocolate chip sandwich. Fucking beauty.,off-topic,ben just gave me an ice cream peanut butter and chocolate chip sandwich . fucking beauty .
941,'350651771129065472',"I'm at Starbucks (Edmonton, AB) http://t.co/OrlB0ogNji",off-topic,"i 'm at starbucks -LRB- edmonton , ab <allcaps> -RRB- <url>"
942,'348865088486264832',@InsideTheRink - It is June and new Mgmt.  The past problems does not mean we should be ridiculous.,off-topic,<user> - it is june and new mgmt . the past problems does not mean we should be ridiculous .
943,'350696358048563200',"I've gotta pocket fulla cash for this weekend, let's party!!",off-topic,"i 've got ta pocket fulla cash for this weekend , let 's party ! <repeat>"
944,'348140863119056896',"They're talking on the news about how strong the sense of Community is here right now, everyone working together to keep people safe",off-topic,"they 're talking on the news about how strong the sense of community is here right now , everyone working together to keep people safe"
945,'351760402562027520',"@Crackmacs bit of a drive, but the Calgary Jewish center is offering free gym use to those whose home gyms are closed due to flooding",on-topic,"<user> bit of a drive , but the calgary jewish center is offering free gym use to those whose home gyms are closed due to flooding"
946,'350728477923741696',Thinking of the best way to celebrate Canada Day in #eveonline... Too bad there aren't any maple syrup launchers. #tweetfleet,off-topic,thinking of the best way to celebrate canada day in <hashtag> eveonline . <repeat> too bad there are n't any maple syrup launchers . <hashtag> tweetfleet
947,'349391274224263170',new they had #reached DarkStryder's abode.,off-topic,new they had <hashtag> reached darkstryder 's abode .
948,'351514205335195650',The way you move it you make my peepee go doing doing doing,off-topic,the way you move it you make my peepee go doing doing doing
949,'348128143921512448',"@CJLeBlanc I don't usually do this, but you were in my dreams last nite! Merci!",off-topic,"<user> i do n't usually do this , but you were in my dreams last nite ! merci !"
950,'349042933388943360',I got a glimpse of the #supermoon. Now it's behind the clouds.  I'm not sure if I'm impressed or not.,off-topic,i got a glimpse of the <hashtag> supermoon . now it 's behind the clouds . i 'm not sure if i 'm impressed or not .
951,'350261064937648128',"Dad, you're already close to the red lines, Jaina warned.",off-topic,"dad , you 're already close to the red lines , jaina warned ."
952,'351839819900530688',".koobalicious is go-to fast food for this neighbourhood, although calling it fast food is a stretch. http://t.co/iOmyRgNYdG",off-topic,". koobalicious is go-to fast food for this neighbourhood , although calling it fast food is a stretch . <url>"
953,'349724164954927104',"@TT4Taylor she touched my hand during Red, omg",off-topic,"<user> she touched my hand during red , omg"
954,'351825723629117441',Gotta love sunmer and the outdoors.. but those mosquitoes though #assholes #attacked,off-topic,got ta love sunmer and the outdoors . <repeat> but those mosquitoes though <hashtag> assholes <hashtag> attacked
955,'349395826612764672',@concretefluff Hi!  Thanks for the follow!,off-topic,<user> hi ! thanks for the follow !
956,'350458149863567360',Saw my first hot air ballon of the year tonight!#bucketlist,off-topic,saw my first hot air ballon of the year tonight ! <hashtag> bucketlist
957,'348180303736614916',You're all I think about!!,off-topic,you 're all i think about ! <repeat>
958,'347933059586347009',@_HamzaM @abdulmajidAH Both of you can hoop a brick,off-topic,<user> <user> both of you can hoop a brick
959,'349819726819631104',"Leia felt her face warming. Forgive me for not thinking like a smuggler, she growled. You have an actual plan? Or you",off-topic,"leia felt her face warming . forgive me for not thinking like a smuggler , she growled . you have an actual plan ? or you"
960,'351003461711708162',"ers later that they came upon the campsite, and the smoking wreckage of an airspeeder. #They climbed out of the landspeed",off-topic,"ers later that they came upon the campsite , and the smoking wreckage of an airspeeder . <hashtag> they climbed out of the landspeed"
961,'350982217868120064',Why am I even awake!??,off-topic,why am i even awake ? <repeat>
962,'348833018657521667',https://t.co/bD9Ghk3yCu this is 2 blocks from my house,off-topic,<url> this is <number> blocks from my house
963,'349553293166510082',@Calvin_Sears Mr McDonald . Big thank you for the  help coming to us in alberta . Truly proud to be part of this company .thank you,on-topic,<user> mr mcdonald . big thank you for the help coming to us in alberta . truly proud to be part of this company . thank you
964,'351016032359563266',"@KingDave46 puking is key. You puke you lose. So you're out, only me and Hot @MorlandoMagic. I'll beat him.",off-topic,"<user> puking is key . you puke you lose . so you 're out , only me and hot <user> . i 'll beat him ."
965,'351753961323237377',@kat4223 @SteezySanchez seriously I got over my hangover quicker than him waking up,off-topic,<user> <user> seriously i got over my hangover quicker than him waking up
966,'349359897533624321',Did Chicago just win ..... Fuck,off-topic,did chicago just win . <repeat> fuck
